seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,class,metric_name,metric_value
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Shirt,precision,0.5474452554744526
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Shirt,recall,0.375
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sneaker,f1,0.8656420426375806
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sneaker,precision,0.8584070796460177
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Sneaker,recall,0.873
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,T-shirt/top,f1,0.7812068171349609
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,T-shirt/top,precision,0.7241673783091375
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,T-shirt/top,recall,0.848
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Trouser,f1,0.9247764334560757
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Trouser,precision,0.9755826859045506
17,gaussian_blur,strong,"{""sigma"":1.5}",raw_softmax,,,,Trouser,recall,0.879
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.048
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Ankle boot,coverage,0.997
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Bag,average_set_size,1.011
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Bag,coverage,0.974
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Coat,average_set_size,1.175
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Coat,coverage,0.806
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Dress,average_set_size,1.059
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Dress,coverage,0.923
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Pullover,average_set_size,1.264
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Pullover,coverage,0.66
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sandal,average_set_size,1.212
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sandal,coverage,0.802
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Shirt,average_set_size,1.132
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Shirt,coverage,0.454
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sneaker,average_set_size,1.269
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Sneaker,coverage,0.977
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.086
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,T-shirt/top,coverage,0.874
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Trouser,average_set_size,1.119
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.05,,,Trouser,coverage,0.92
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.989
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Ankle boot,coverage,0.984
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Bag,average_set_size,0.926
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Bag,coverage,0.919
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Coat,average_set_size,0.422
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Coat,coverage,0.385
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Dress,average_set_size,0.734
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Dress,coverage,0.719
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Pullover,average_set_size,0.177
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Pullover,coverage,0.108
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sandal,average_set_size,0.842
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sandal,coverage,0.674
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Shirt,average_set_size,0.275
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Shirt,coverage,0.084
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sneaker,average_set_size,0.894
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Sneaker,coverage,0.804
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.757
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,T-shirt/top,coverage,0.734
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Trouser,average_set_size,0.837
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.1,,,Trouser,coverage,0.807
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.875
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Ankle boot,coverage,0.875
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Bag,average_set_size,0.787
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Bag,coverage,0.786
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Coat,average_set_size,0.01
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Coat,coverage,0.01
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Dress,average_set_size,0.24
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Dress,coverage,0.239
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Pullover,average_set_size,0.002
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Pullover,coverage,0.0
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sandal,average_set_size,0.508
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sandal,coverage,0.456
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Shirt,average_set_size,0.03
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Shirt,coverage,0.0
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sneaker,average_set_size,0.397
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Sneaker,coverage,0.395
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.332
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,T-shirt/top,coverage,0.33
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Trouser,average_set_size,0.595
17,gaussian_blur,strong,"{""sigma"":1.5}",standard_conformal,0.2,,,Trouser,coverage,0.594
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Ankle boot,average_set_size,0.759
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Ankle boot,coverage,0.681
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Bag,average_set_size,0.98
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Bag,coverage,0.913
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Coat,average_set_size,1.603
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Coat,coverage,0.716
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Dress,average_set_size,1.274
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Dress,coverage,0.835
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Pullover,average_set_size,1.444
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Pullover,coverage,0.223
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sandal,average_set_size,0.735
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sandal,coverage,0.685
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Shirt,average_set_size,1.133
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Shirt,coverage,0.983
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sneaker,average_set_size,0.496
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Sneaker,coverage,0.289
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,T-shirt/top,average_set_size,1.417
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,T-shirt/top,coverage,0.425
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Trouser,average_set_size,0.911
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.05,,,Trouser,coverage,0.842
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Ankle boot,average_set_size,0.498
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Ankle boot,coverage,0.474
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Bag,average_set_size,0.754
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Bag,coverage,0.716
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Coat,average_set_size,1.234
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Coat,coverage,0.501
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Dress,average_set_size,0.957
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Dress,coverage,0.691
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Pullover,average_set_size,1.149
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Pullover,coverage,0.087
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sandal,average_set_size,0.484
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sandal,coverage,0.477
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Shirt,average_set_size,1.015
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Shirt,coverage,0.963
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sneaker,average_set_size,0.234
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Sneaker,coverage,0.171
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,T-shirt/top,average_set_size,1.103
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,T-shirt/top,coverage,0.243
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Trouser,average_set_size,0.587
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.1,,,Trouser,coverage,0.555
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Ankle boot,average_set_size,0.18
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Ankle boot,coverage,0.174
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Bag,average_set_size,0.507
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Bag,coverage,0.479
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Coat,average_set_size,0.89
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Coat,coverage,0.305
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Dress,average_set_size,0.622
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Dress,coverage,0.47
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Pullover,average_set_size,0.924
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Pullover,coverage,0.023
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sandal,average_set_size,0.252
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sandal,coverage,0.249
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Shirt,average_set_size,0.938
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Shirt,coverage,0.927
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sneaker,average_set_size,0.085
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Sneaker,coverage,0.074
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,T-shirt/top,average_set_size,0.856
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,T-shirt/top,coverage,0.127
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Trouser,average_set_size,0.239
17,gaussian_noise,medium,"{""std"":0.2}",class_conditional_conformal,0.2,,,Trouser,coverage,0.224
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Ankle boot,f1,0.8720682302771855
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Ankle boot,precision,0.9337899543378996
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Ankle boot,recall,0.818
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Bag,f1,0.6847100175746924
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Bag,precision,0.5279132791327913
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Bag,recall,0.974
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Coat,f1,0.5322164948453608
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Coat,precision,0.7481884057971014
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Coat,recall,0.413
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Dress,f1,0.8244514106583072
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Dress,precision,0.8632385120350109
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Dress,recall,0.789
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Pullover,f1,0.10576015108593012
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Pullover,precision,0.9491525423728814
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Pullover,recall,0.056
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sandal,f1,0.8590330788804071
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sandal,precision,0.8746113989637305
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sandal,recall,0.844
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Shirt,f1,0.441233140655106
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Shirt,precision,0.2906091370558376
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Shirt,recall,0.916
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sneaker,f1,0.5566714490674318
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sneaker,precision,0.9847715736040609
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Sneaker,recall,0.388
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,T-shirt/top,f1,0.3852779953014879
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,T-shirt/top,precision,0.8880866425992779
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,T-shirt/top,recall,0.246
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Trouser,f1,0.9735503560528993
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Trouser,precision,0.9906832298136646
17,gaussian_noise,medium,"{""std"":0.2}",raw_softmax,,,,Trouser,recall,0.957
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Ankle boot,average_set_size,1.131
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Ankle boot,coverage,0.867
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Bag,average_set_size,1.023
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Bag,coverage,0.985
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Coat,average_set_size,1.27
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Coat,coverage,0.539
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Dress,average_set_size,1.14
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Dress,coverage,0.834
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Pullover,average_set_size,1.184
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Pullover,coverage,0.108
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sandal,average_set_size,1.112
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sandal,coverage,0.896
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Shirt,average_set_size,1.086
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Shirt,coverage,0.951
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sneaker,average_set_size,1.259
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Sneaker,coverage,0.474
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,T-shirt/top,average_set_size,1.333
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,T-shirt/top,coverage,0.42
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Trouser,average_set_size,1.021
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.05,,,Trouser,coverage,0.964
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Ankle boot,average_set_size,0.919
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Ankle boot,coverage,0.784
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Bag,average_set_size,0.989
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Bag,coverage,0.97
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Coat,average_set_size,0.887
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Coat,coverage,0.361
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Dress,average_set_size,0.855
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Dress,coverage,0.712
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Pullover,average_set_size,0.886
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Pullover,coverage,0.033
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sandal,average_set_size,0.949
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sandal,coverage,0.822
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Shirt,average_set_size,0.939
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Shirt,coverage,0.89
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sneaker,average_set_size,0.722
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Sneaker,coverage,0.294
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,T-shirt/top,average_set_size,0.831
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,T-shirt/top,coverage,0.199
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Trouser,average_set_size,0.976
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.1,,,Trouser,coverage,0.949
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Ankle boot,average_set_size,0.709
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Ankle boot,coverage,0.652
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Bag,average_set_size,0.953
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Bag,coverage,0.949
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Coat,average_set_size,0.403
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Coat,coverage,0.137
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Dress,average_set_size,0.559
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Dress,coverage,0.507
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Pullover,average_set_size,0.525
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Pullover,coverage,0.003
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sandal,average_set_size,0.781
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sandal,coverage,0.72
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Shirt,average_set_size,0.763
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Shirt,coverage,0.752
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sneaker,average_set_size,0.313
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Sneaker,coverage,0.144
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,T-shirt/top,average_set_size,0.371
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,T-shirt/top,coverage,0.073
17,gaussian_noise,medium,"{""std"":0.2}",standard_conformal,0.2,,,Trouser,average_set_size,0.925
